ticker_symbol,text,created_at,compound
AMZN,Will the NASDAQ take a breather today and Friday? #stock #market $tqqq $qqq $amzn,2020-06-11 12:43:02+00:00,0
AMZN,This market $amzn $spx $tsla https://t.co/0LYZ2ptmhW,2020-06-11 12:36:37+00:00,0
AMZN,"$AMZN technical alerts: New 52 Week High, Shooting Star Candlestick, Doji - Bearish?, Lizard Bear... https://t.co/khiTkYQKAW",2020-06-11 12:34:10+00:00,0
AMZN,Saw this yesterday.   $spx $spy. $es  noted the amzn bearish setup. https://t.co/0GSDuJQlcX,2020-06-11 12:31:12+00:00,0
AMZN,Open the markets now! Haveto sell my puts before job numbers $ba $spy $amzn $appl $tsla $nvda,2020-06-11 12:28:38+00:00,0
AMZN,@jimbocoin I'll trade you that car for 5 $amzn,2020-06-11 12:25:12+00:00,0
AMZN,RT @4DQuest: #TRADING Gapers $AMZN $TSLA $BA $SHOP $WYNN $RCL $GS $NTES $MAR $NVDA $SPG $NKLA $BYND $AXP $VRM $JPM $UAL $ERI $PSX $BABA $AA…,2020-06-11 12:19:24+00:00,0
AMZN,"RT @TradenetAcademy: Weekly Jobless Claims | A Rocky Road To Recovery: https://t.co/Oo2FZc1TRC

$GRUB, $DAL, $OXM, $PLCE, $REGN, $AMZN &amp; mo…",2020-06-11 12:18:55+00:00,0
AMZN,"Weekly Jobless Claims | A Rocky Road To Recovery: https://t.co/Oo2FZc1TRC

$GRUB, $DAL, $OXM, $PLCE, $REGN, $AMZN &amp; more...

#News #Headlines #Stocks #StockMarket #Equities #Finance #Investing #Trading #DayTrading #NYSE #NASDAQ #WallStreet https://t.co/cDw9k9Z2k3",2020-06-11 12:16:42+00:00,0
AMZN,"GM Traders!

https://t.co/48IEFICQbq Thursday morning watchlist:

$CGC
$TNK
$GDX
$GLD
$INTC
$PAYC
$PSTI
$TWTR
$AMD
$AMZN
$BYND
$WMT
$NFLX

#DayTrading #stocks",2020-06-11 11:49:22+00:00,0
AMZN,"@Max_Scherzer I must have missed the part where MLB owners are plowing billions back into their business in research, development and capital expenditures like $AMZN does to continue to grow its infrastructure but you do you, Max Buffett",2020-06-11 11:46:56+00:00,0.039
AMZN,Bury them $AMZN https://t.co/0QmKX6kIwC,2020-06-11 11:37:53+00:00,0
AMZN,RT @newsfilterio: 5 things to know before the stock market opens Thursday $HTZ $GRUB $UBER $AMZN $IBM #coronavirus #COVID2019 https://t.co/…,2020-06-11 11:34:28+00:00,0
AMZN,@squawksquare @elonmusk What $AMZN news?,2020-06-11 11:23:48+00:00,0
AMZN,"@jimcramer I found her!  I found her!   I finally found the millennial who bought $htz at $6.  I'm claiming this a record until someone else can show me someone who paid over $6 
$spy $amzn $duo $aal $chk $ship $spx $xog $wll $val $tska $jcpnq #stonks #stonksonlygoup #millenials https://t.co/XOCTiEtMCk",2020-06-11 11:22:01+00:00,0
AMZN,@elonmusk I'm guessing this is in response to $AMZN news today? $TSLA,2020-06-11 11:21:53+00:00,0
AMZN,5 things to know before the stock market opens Thursday $HTZ $GRUB $UBER $AMZN $IBM #coronavirus #COVID2019 https://t.co/p1ltUYIaWf,2020-06-11 11:20:37+00:00,0
AMZN,"RT @W1ngs88: There she goes 
$spy $amzn",2020-06-11 11:20:10+00:00,0
AMZN,"There she goes 
$spy $amzn",2020-06-11 11:18:47+00:00,0
AMZN,"$AMZN enters an Uptrend as Momentum Indicator exceeded the 0 level on June 5, 2020. View odds for this and other indicators: https://t.co/y2eNLhfxjL #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/qJtQSBk6BD",2020-06-11 11:13:58+00:00,0
AMZN,$AMZN SELL  SELL  SELL  SELL  SELL,2020-06-11 10:56:14+00:00,0
AMZN,RT @bluff_capital: $AMZN We Expect 7.4 Million New Digital Buyers in 2020 as Pandemic Alters Behaviors: Older consumers are becoming more c…,2020-06-11 10:23:02+00:00,0
AMZN,RT @bluff_capital: $AMZN We Expect 7.4 Million New Digital Buyers in 2020 as Pandemic Alters Behaviors: Older consumers are becoming more c…,2020-06-11 10:12:36+00:00,0
AMZN,RT @bluff_capital: $AMZN We Expect 7.4 Million New Digital Buyers in 2020 as Pandemic Alters Behaviors: Older consumers are becoming more c…,2020-06-11 10:11:55+00:00,0
AMZN,$AMZN target 2391 for next week.,2020-06-11 10:10:47+00:00,0
AMZN,Did I call it? $AMZN https://t.co/VUHajTQOLY,2020-06-11 10:07:51+00:00,0
AMZN,Did I call it?  $AMZN https://t.co/fTE2S6OpIt,2020-06-11 10:07:33+00:00,0
AMZN,RT @darksidetrader: $AMZN BofA/Merrill Lynch raised its price target to $3000 from $2600,2020-06-11 09:28:04+00:00,0
AMZN,$AMZN A Broad Range of Results for Internet Retailers as Quarantine Results are Measured. #stockmarket #stock #money #trading #investing #daytrading #news #today Read more: https://t.co/Rc6qRuwCiX https://t.co/ut0rm5ralw,2020-06-11 09:22:56+00:00,0
AMZN,"Average sentiment (Twitter 6H):
 📈 $AMD: 0.31(31)
 📉 $GOOG: -0.23(19)
 📈 $FB: 0.22(58)
 📉 $MMM: -0.05(3)
 📈 $AMZN: 0.15(97)",2020-06-11 09:00:00+00:00,0
AMZN,"$AMZN up +36.29% on my trades - sold at 2400
#RobinTwit https://t.co/mNQWYzBX8c",2020-06-11 08:39:34+00:00,0
AMZN,"RT @traderstewie: $AMZN to hire 100,000 workers to meet Virus related online orders spike.... https://t.co/aDweaa7b6h",2020-06-11 08:01:06+00:00,0
AMZN,"RT @borrowed_ideas: MEGA THREAD: $AMZN

Just in March, $AMZN has outperformed the index by ~15%. Here's AMZN's historical return:

5-yr CAG…",2020-06-11 07:33:02+00:00,0
AMZN,"RT @borrowed_ideas: 1/ Thread: $AMZN bear case from an $AMZN bull

I am long $AMZN. I have a separate thread in which I detailed why I am b…",2020-06-11 07:32:06+00:00,0
AMZN,"$AMZN , $Nflx https://t.co/zAf2mgDC2t",2020-06-11 07:31:44+00:00,0
AMZN,"RT @GoingGreenPicks: $HTSC, getting big into the Hemp distribution game. Read: https://t.co/s9kplG5Pfc $GRNF $AMZN $CGC $MDCL $TGOD $TGODF…",2020-06-13 23:55:38+00:00,0
AMZN,"Week In Review: How Trump's Policies Moved Stocks - Saturday, June 13 $AZN $IBM $JNJ $PFE $AMZN $MRNA $SNAP $FB $TWTR https://t.co/8ZHzH6V1W2",2020-06-13 23:44:02+00:00,0
AMZN,Me doing the math of buying a penny stock at 0.0001 and it hitting $1 $SPOM $TLSS $INQD $ABCE $SBES $AMZN $TSOI $BDYS https://t.co/nTLVTPmgSD,2020-06-13 23:18:09+00:00,0
AMZN,"RT @InvestingInTech: My holdings as of June 1, 2020:
$ADBE
$AMZN
$BABA
$CRM
$GOOGL
$MA
$MELI
$NOW
$SE
$TTD
$VEEV https://t.co/5MomiyMlNa",2020-06-13 23:07:22+00:00,0
AMZN,"$VSTR, run to pennyland coming. New management, new IR. Look for .03. Last trade .0058. Monster to be. $EBAY $IRRZF $TGIFF $XRTXF $SHRMF $CYCA $CLOQ $CANB $PBMLF $GPHBF $EXMT $EXROF $GRCAF $STKXF $AAMTF $VEXTF $BLONF $SHMP $TSLA $AMZN $HTSC $PHVAF $CANQF $PCTL $BFGC $ADOM $MITI",2020-06-13 21:57:45+00:00,0
AMZN,"$HTSC, getting big into the Hemp distribution game. Read: https://t.co/s9kplG5Pfc $GRNF $AMZN $CGC $MDCL $TGOD $TGODF $HEXO $TLRY $TAUG $PCTL $SPLIF $PHVAF $PBIO $GM $T $GE $F $TSLA $CBDD $EXMT $PHBI $SMME $IRRZF $ALGWF $YNVYF $AZASF $ELYGF $TGT $SHOP $ROKU $FVANF $BLDV $MTCH $FB",2020-06-13 21:35:04+00:00,0
AMZN,RT @jmar42: $GS targeting ecommerce analytics. #SMB #lending #fintech $AMZN  https://t.co/SaH9HENDkb,2020-06-13 20:22:05+00:00,0
AMZN,$GS targeting ecommerce analytics. #SMB #lending #fintech $AMZN  https://t.co/SaH9HENDkb,2020-06-13 20:21:10+00:00,0
AMZN,@TraderJ95886811 Im new to trading. If $AMZN was to buyout $JCPNQ what happens to the stock. Is it a set dollar amount after the numbers come out? Does the ticker change? Is the a reverse split? Ive seen mergers but never had a stock get bought out,2020-06-13 19:43:29+00:00,0
AMZN,$MISM 7 million float? MASSIVE Reverse merger ON DECK? $spx $es_f #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f $BTC $CHEK https://t.co/yMXXVwkOlL,2020-06-13 19:08:38+00:00,0
AMZN,"🔴🔴  You are invited to test drive Trade-Ideas PREMIUM features for 2 weeks!

via ⟶ https://t.co/KTosJiYUrC

📊
$F $C $JPM $BCRX $M $T $FCX $HWM $V $MS $CETX $AMD $NAKD $AMZN https://t.co/h6SbA7Hb9A",2020-06-13 18:18:11+00:00,0
AMZN,"RT @TraderLion_: How we traded $AMZN in 2018. 

Chart from TL 2018 Model Book

HAGW everyone! 🙂👍 https://t.co/JcHk7aUBpZ",2020-06-13 17:45:19+00:00,0
AMZN,"https://t.co/PODNu3vlOt $AMZN Price Target Raised to $3,100.00 https://t.co/tqX4dFAQnd",2020-06-13 17:43:47+00:00,0
AMZN,RT @TraderJ95886811: @PaulieKingz @Anthonyinkc Don’t worry boys. $AMZN is buying $JCPNQ.  Amazon goal is to expand its distribution. As you…,2020-06-13 17:38:09+00:00,0.026
AMZN,"Notable activity on social media in the past week

$INTC - Down
$HSBC - Down
$SBUX - Down
$AMZN - Down
$NWS - Down
$FB - Down
$TEL - Up
$NFLX - Up
$NWSA - Down
$GS - Down",2020-06-13 16:00:05+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 15:18:44+00:00,0
AMZN,$AMZN $AVGO $BKNG $CAT et al. This week's stock strangle trades and results 6/8-6/12/20. #ConsistentProfits https://t.co/0DRLh8VNBm,2020-06-13 15:17:17+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 15:08:32+00:00,0
AMZN,"RT @SwingingForward: 🙌Daily Watchlist is now out! GLTA🎁
$TSLA $BA $TVIX $AMZN $ZM
We are also streaming our proprietary Trade Idea's Scanne…",2020-06-13 14:46:12+00:00,0
AMZN,RT @thegreenisback: There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/CGcr…,2020-06-13 14:45:13+00:00,0
AMZN,"RT @phoenixvalue: Stocks with a fanatical shareholder base (A-Z):

$AMZN
$BAM
$BRK
$CHTR
$COST
$CSU.TO $CNSWF
$HEI $HEI.A
$MKL
$NFLX
$NFLX…",2020-06-13 14:33:20+00:00,0
AMZN,"🏦 Wall St Solver Index Fund 🏦
🥇 $BABA ▪️ Alibaba Group Holding Ltd. Sponsored ADR
🥈 $FB ▪️ Facebook Inc.
🥉 $AMZN ▪️ https://t.co/YJ0zftNqcc Inc.
Rankings ➡️ https://t.co/xU5m2roJrC
https://t.co/xU5m2roJrC",2020-06-13 14:32:35+00:00,0
AMZN,@GerberKawasaki Just wait until $AMZN starts making 24 hour deliveries to our new base on mars,2020-06-13 14:11:11+00:00,0
AMZN,RT @debraferrie: There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/XJYPh7C…,2020-06-13 14:00:15+00:00,0
AMZN,RT @OxyRonald: There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/AvvGImwidr,2020-06-13 13:59:54+00:00,0
AMZN,"RT @StockBot0001: $AMZN
Twitter Sentiment on 12 Jun 2020 was:
▒ Positive 48.3% █ Negative 11.9% ░ Neutral 39.7%
▒▒▒▒▒▒▒▒▒▒██░░░░░░░░",2020-06-13 13:59:44+00:00,-0.026
AMZN,RT @EverettGong: put all your $ in $amzn and sit on it https://t.co/cvHL6pa3Ur,2020-06-13 13:59:33+00:00,0
AMZN,There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/CGcrVNx4Er,2020-06-13 13:51:38+00:00,0
AMZN,There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/XJYPh7CNYP,2020-06-13 13:13:37+00:00,0
AMZN,There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/AvvGImwidr,2020-06-13 13:05:55+00:00,0
AMZN,"$AMZN
Twitter Sentiment on 12 Jun 2020 was:
▒ Positive 48.3% █ Negative 11.9% ░ Neutral 39.7%
▒▒▒▒▒▒▒▒▒▒██░░░░░░░░",2020-06-13 13:04:34+00:00,-0.026
AMZN,put all your $ in $amzn and sit on it https://t.co/cvHL6pa3Ur,2020-06-13 12:30:52+00:00,0
AMZN,"https://t.co/epOEpsxn8T $AMZN PT Raised to $3,000.00 https://t.co/1SAiCR0UvR",2020-06-13 10:28:19+00:00,0
AMZN,"https://t.co/5aEIyCdAuU $AMZN PT Raised to $3,000.00 https://t.co/bR7dWXfOAI",2020-06-13 10:27:43+00:00,0
AMZN,"RT @phoenixvalue: Stocks with a fanatical shareholder base (A-Z):

$AMZN
$BAM
$BRK
$CHTR
$COST
$CSU.TO $CNSWF
$HEI $HEI.A
$MKL
$NFLX
$NFLX…",2020-06-13 09:44:26+00:00,0
AMZN,"https://t.co/UQtwujBQXR $AMZN Price Target Raised to $3,000.00 https://t.co/ISj3CItztS",2020-06-13 09:31:20+00:00,0
AMZN,"https://t.co/Zcs5YJPkef $AMZN Price Target Raised to $3,000.00 https://t.co/h3Wx6vuIEq",2020-06-13 08:57:39+00:00,0
AMZN,RT @ActionTrading1: $Amzn   Hourly https://t.co/4sgqABnzQp,2020-06-13 08:31:25+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 07:38:00+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 07:36:38+00:00,0
AMZN,https://t.co/WuKyOpLUOc $AMZN Earns “Buy” Rating from Royal Bank of Canada  https://t.co/G1X6hZFVZ8,2020-06-13 06:07:49+00:00,0
AMZN,"Looking at the Nasdaq (Green is commercial) (blue small traders) (red large traders) the market goes where commercial takes it, Friday’s green was all commercial I believe they’re taking us higher next week. $Dow $SPY $AMZN $TSLA $NTFX https://t.co/Oxkm9u2XdH",2020-06-13 05:33:16+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 05:18:29+00:00,0
AMZN,"RT @RamBhupatiraju: Just had to arbitrarily limit to 40 Co's (so a few others in my Portfolio weren't included). 

Tech/Cloud/SaaS : $AMZN…",2020-06-13 04:28:39+00:00,0
AMZN,"RT @RamBhupatiraju: Just had to arbitrarily limit to 40 Co's (so a few others in my Portfolio weren't included). 

Tech/Cloud/SaaS : $AMZN…",2020-06-13 04:26:47+00:00,0
AMZN,"RT @RamBhupatiraju: Just had to arbitrarily limit to 40 Co's (so a few others in my Portfolio weren't included). 

Tech/Cloud/SaaS : $AMZN…",2020-06-13 04:21:11+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 03:51:50+00:00,0
AMZN,@KentsBrokerage @roccomafia Yeah cut $AMZN position too early entry $3.10 exit $12. Went to $38,2020-06-13 03:18:53+00:00,0.026
AMZN,"RT @Lakshmi_888: #Harmonics #Charts #trading $NQ #NQ $AMZN #TECHS $FANG $APPL $NFLX $GOOGL $FB $MSFT #MICROSOFT #MSFT #FANG 

Difficult one…",2020-06-13 03:12:48+00:00,0
AMZN,"RT @phoenixvalue: Stocks with a fanatical shareholder base (A-Z):

$AMZN
$BAM
$BRK
$CHTR
$COST
$CSU.TO $CNSWF
$HEI $HEI.A
$MKL
$NFLX
$NFLX…",2020-06-13 03:11:03+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 03:10:49+00:00,0
AMZN,"RT @JAMESLEO121: $AMZN $TSLA $OI $TV $MN $SPY $SQ $TA $UAL $ROKU 
$MGM $NIO  $AAXN  $ITM $QCOM $MAR $HLT $TTD
To enhance your experience in…",2020-06-13 02:48:34+00:00,0
AMZN,tracking book sales by category on $amzn is a strategy.,2020-06-13 02:16:16+00:00,0
AMZN,$AMZN https://t.co/v1Fr8lPMBB Inc. Option Order Flow Sentiment is 55.3% Bullish. https://t.co/sjBipYD9Jm,2020-06-13 02:01:11+00:00,0
AMZN,$Amzn See you monday... 😘,2020-06-13 01:58:59+00:00,0
AMZN,$Amzn   Hourly https://t.co/4sgqABnzQp,2020-06-13 01:40:07+00:00,0
AMZN,"RT @RamBhupatiraju: Just had to arbitrarily limit to 40 Co's (so a few others in my Portfolio weren't included). 

Tech/Cloud/SaaS : $AMZN…",2020-06-13 01:15:37+00:00,0
AMZN,"From April 2018

So called gurus, haha... were so wrong on $AMZN and $TSLA

https://t.co/DwGw8MakJ4",2020-06-13 01:12:34+00:00,-0.033
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 01:08:29+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:53:17+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:47:00+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:11:14+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:09:46+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:07:34+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:05:03+00:00,0
AMZN,RT @kpak82: $AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:00:49+00:00,0
AMZN,$AMZN (Weekly) shooting star at channel resistance 😬🐻 https://t.co/MI1CKTPVjh,2020-06-13 00:00:26+00:00,0
AMZN,"RT @Survivetherece1: The Economy is in trouble.

Are you prepared?

Book Available On Amazon

Paperback and Digital

https://t.co/BuTdLCUjL…",2020-06-14 23:55:47+00:00,-0.026
AMZN,"RT @Survivetherece1: The Economy is in trouble.

Are you prepared?

Book Available On Amazon

Paperback and Digital

https://t.co/BuTdLCUjL…",2020-06-14 23:42:16+00:00,-0.026
AMZN,"RT @Survivetherece1: The Economy is in trouble.

Are you prepared?

Book Available On Amazon

Paperback and Digital

https://t.co/BuTdLCUjL…",2020-06-14 23:41:00+00:00,-0.026
AMZN,"In the US
There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/Jd9FfD9IfZ",2020-06-14 23:28:32+00:00,0
AMZN,"If you could only pick one stock for tomorrow,  what would be? I'm picking $GNUS So many tho..... $DKNG $XSPA $KTOV $TSLA $NKLA $AMZN $CHFS $HTGM $BIOC $GHSI $DSS $EROS",2020-06-14 23:27:14+00:00,0
AMZN,"RT @AlertTrade: $AMZN $ADBE $BA $SHOP $NVDA $NSC $TTD $NOW $AVGO $LRCX  

https://t.co/YrP3TecO5R",2020-06-14 23:19:01+00:00,0
AMZN,@stoolpresidente Remember do your DD on $stmp way undervalued.  Really are a software company selling postage for the major carriers and had a deal with $amzn with resellers. New postmaster starts with USPS tomorrow.,2020-06-14 23:15:55+00:00,0
AMZN,"$AMZN $ADBE $BA $SHOP $NVDA $NSC $TTD $NOW $AVGO $LRCX  

https://t.co/YrP3TecO5R",2020-06-14 23:05:01+00:00,0
AMZN,$AMZN buy 24 and include gym in my prime membership https://t.co/DC0Uz5eSDQ,2020-06-14 22:56:00+00:00,0
AMZN,"Go to page 5! We are right next to AMZN!

https://t.co/yckAHjEekM  $AMZN https://t.co/8B9xeWVaUN",2020-06-14 22:53:24+00:00,0
AMZN,"So every Monday I take a look at two companies and see which I would prefer to invest in, my most recent was

$EA vs $ATVI
https://t.co/abyo7eTf3Q

I have also done $AMZN vs $BABA, and $BABA vs $JD. 

Which should I do for tomorrow?
#stocks #stockstowatch $SPY $QQQ",2020-06-14 22:52:35+00:00,0
AMZN,@saxena_puru Are we talking $AMZN vs $BA? 🤔,2020-06-14 22:34:22+00:00,0
AMZN,RT @MaglioccoTony: There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/S7CRg…,2020-06-14 22:31:50+00:00,0
AMZN,@BazCap Could’ve said the same thing about $AMZN years ago,2020-06-14 21:49:09+00:00,0
AMZN,The future of $AMZN $GOOGL and $FB? https://t.co/SP8t8rTkD1,2020-06-14 21:34:56+00:00,0
AMZN,"RT @sapna987: This week options Calls,                      $BA @ 250
$Amzn @ 2800
$tsla @ 1000
$Dis @ 130",2020-06-14 21:33:06+00:00,0
AMZN,"This week options Calls,                      $BA @ 250
$Amzn @ 2800
$tsla @ 1000
$Dis @ 130",2020-06-14 21:23:51+00:00,0
AMZN,RT @ball_brother_zo: @Ryan37m you bought puts on  $amzn before right?,2020-06-14 21:02:52+00:00,0
AMZN,@Ryan37m you bought puts on  $amzn before right?,2020-06-14 20:59:53+00:00,0
AMZN,"RT @PowerOfPivots: $MES_F, $RTY_F, $AMZN, $NFLX, $NVDA, $FB, $MSFT, $REGN, $TSLA, $DLTR, $CI, $GS, $INTC, $SPY - Trading Zones with SH Epis…",2020-06-14 20:34:15+00:00,0
AMZN,"$MES_F, $RTY_F, $AMZN, $NFLX, $NVDA, $FB, $MSFT, $REGN, $TSLA, $DLTR, $CI, $GS, $INTC, $SPY - Trading Zones with SH Episode 22
https://t.co/OKAx9snob2",2020-06-14 20:33:43+00:00,0
AMZN,"@patrickrooney @elerianm @economics Do you have any info on this? 

I mean with a fast changing economy new kind of biz are opening up too.

Look at $AMZN.........",2020-06-14 20:32:39+00:00,0
AMZN,"Prior to the largest rally in history. 

$SPX $RSP $AMZN https://t.co/Uma7kn9and",2020-06-14 20:14:54+00:00,0
AMZN,"RT @11Graphs: Highest sales in billions among #stocks $SPX $SPY
1. 🇺🇸 WALMART INC. $WMT: 534.66
2. 🇺🇸 https://t.co/D6MvHgxMPe, INC. $AMZN:…",2020-06-14 20:04:02+00:00,0
AMZN,"@scheplick $AMZN
$MSFT
$LYFT
$TWTR
$GOOGL",2020-06-14 19:51:28+00:00,0
AMZN,RT @MarketFollows: The 1 Stock I'd Buy Right Now $AMZN https://t.co/0hES8SGOCt $SPY,2020-06-14 19:50:09+00:00,0
AMZN,The 1 Stock I'd Buy Right Now $AMZN https://t.co/0hES8SGOCt $SPY,2020-06-14 19:49:01+00:00,0
AMZN,The Streaming Leaders Are Pulling Away From the Competition @themotleyfool #stocks $NFLX $DIS $AMZN https://t.co/JEmPT7tsje,2020-06-14 19:48:09+00:00,0
AMZN,The 1 Stock I'd Buy Right Now @themotleyfool #stocks $AMZN https://t.co/p9W8V9j6g4,2020-06-14 19:42:44+00:00,0
AMZN,RT @bilbospizza: There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/ZFLJkwL…,2020-06-14 19:28:26+00:00,0
AMZN,"$AMZN Could Quickly Become the First $2 Trillion Company, if This Doesn't Happen First https://t.co/yoPsXAREC9",2020-06-14 19:17:55+00:00,0
AMZN,There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/ZFLJkwL01S,2020-06-14 19:15:09+00:00,0
AMZN,There Won't Be Another COVID-19 Lockdown. Here Are 3 Reasons Why @themotleyfool #stocks $BA $AMZN $ZM https://t.co/7V9iURxNg8,2020-06-14 18:57:27+00:00,0
AMZN,"@Justin86097802 $amzn below 2541 targets 2453

tbh tho looks bullish, would expect run higher towards 2782 or even 2857

Would expect move to end there",2020-06-14 18:45:02+00:00,0
AMZN,"RT @RealDayTrader10: $AMZN white trend line is the pivot this week, which is 2550 level. If 2550 holds, it has room to 2600+. Below 2550, i…",2020-06-14 18:33:49+00:00,0
AMZN,$AMZN may see some profit-takers after this massive run. Less people ordering online now that everything is slowly opening back up https://t.co/yZ11z6cZr4,2020-06-14 18:19:30+00:00,0
AMZN,PRESS DIGEST- New York Times business news - June 12 $DIS $AMZN https://t.co/OFf6UwXDcX,2020-06-14 18:01:04+00:00,0
AMZN,The 1 Stock I'd Buy Right Now @themotleyfool #stocks $AMZN https://t.co/8gawUoFQKu,2020-06-14 18:00:25+00:00,0
AMZN,"@traderA_B people think they can get 2.2 $amzn 

whoops",2020-06-14 17:53:42+00:00,0
AMZN,$MISM 7 million float? MASSIVE Reverse merger ON DECK? $spx $es_f #daytrading #investing #futures $spy $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $AVGO $WFM $cvs $bac $td $WMT $COST $WFC $jnj $GE $GS $tsla $utx $fb $JPM $dis $MCD $mo $NKE $TGT $RHT $V $gc_f $BTC $CHEK https://t.co/NUDcvYyBib,2020-06-14 17:25:17+00:00,0
AMZN,"RT @tradewins_: What would happen if $AMZN bought out $JCPNQ? 

https://t.co/CEt7ccBVMk",2020-06-14 16:45:38+00:00,0
AMZN,All The Stocks In A Hot New Sector: Thermal Imaging $AMZN $CREX $FLIR $MARK https://t.co/CoxBKtINro # via @benzinga,2020-06-14 16:42:20+00:00,0
AMZN,"What would happen if $AMZN bought out $JCPNQ? 

https://t.co/CEt7ccBVMk",2020-06-14 16:38:37+00:00,0
AMZN,"RT @TraderJ95886811: Keep telling you guys, $JCPNQ in works with $AMZN.  It’s happening.  Don’t understand why people are sleeping on it.…",2020-06-14 14:55:44+00:00,0
AMZN,Vegas &amp; Jim Sunday Stock Market Updates $JAKK $WMT $AMZN $AMD #COTY $DGLY  @iluvstocks1 https://t.co/rq9dAfM5QT,2020-06-14 14:54:43+00:00,0
AMZN,"🏦 Wall St Solver Index Fund 🏦
🥇 $BABA ▪️ Alibaba Group Holding Ltd. Sponsored ADR
🥈 $FB ▪️ Facebook Inc.
🥉 $AMZN ▪️ https://t.co/YJ0zftNqcc Inc.
Rankings ➡️ https://t.co/xU5m2roJrC
https://t.co/xU5m2roJrC",2020-06-14 14:32:35+00:00,0
AMZN,"RT @GoingGreenPicks: $HTSC, getting big into the Hemp distribution game. Read: https://t.co/s9kplG5Pfc $GRNF $AMZN $CGC $MDCL $TGOD $TGODF…",2020-06-14 14:28:23+00:00,0
AMZN,"$EBAY v. $AMZN
#2/5

Valuation isn't astronomical.
Market Cap $33.5bn
TTM p/e 22x
Forward p/e 15.5x
EV/EBITDA 12x

eBay recently sold StubHub, which accounted for annual revenue of $ 1.1bn (or 10% of total revenue), for $4.1bn.",2020-06-14 14:06:53+00:00,0
